Chrom	Start	End	Strand	Func_num	Threep_usage	Fivep_usage
chr4	85648014	85648064	-	0	0.521739130435	0.421052631579
chr7	91699344	91699520	+	0	1.0	0.75
chr12	53565110	53565225	-	0	0.857142857143	0.583333333333
chr16	28488785	28488956	-	0	0.997297297297	0.666666666667
chr1	43212924	43213083	-	0	1.0	0.116182572614
chr8	82583174	82583282	-	1	0.876712328767	0.926829268293
chr18	19147941	19148055	-	0	1.0	1.0
chr1	93128276	93128422	-	0	0.25	0.4
chr19	36583591	36583713	+	0	0.944444444444	0.944444444444
chr6	34215458	34215641	-	0	1.0	0.906976744186
chr20	20565509	20565599	-	0	1.0	1.0
chr2	29160797	29160860	+	0	1.0	1.0
chr8	38274824	38274934	-	0	1.0	1.0
chr17	8110068	8110206	-	0	0.907692307692	0.894117647059
chr16	57935256	57935339	-	0	1.0	1.0
chr1	25570041	25570715	-	2	0.4	1.0
chr19	14023981	14024115	+	0	1.0	1.0
chr19	3984134	3984348	-	0	1.0	1.0
chr4	122730989	122731071	+	0	0.0276243093923	0.00564971751412
chr1	183086669	183086858	+	0	1.0	1.0
chr5	132437451	132437570	+	0	1.0	1.0
chr1	227149209	227149263	+	0	0.104166666667	0.983516483516
chr1	33245686	33245879	-	0	1.0	1.0
chr17	46928921	46928990	+	0	1.0	1.0
chr1	113189832	113189895	+	0	1.0	1.0
chr13	99115945	99116090	-	0	1.0	1.0
chr21	40779719	40779843	+	0	1.0	1.0
chr15	42057084	42057260	+	0	1.0	1.0
chr11	62375138	62375293	-	0	1.0	1.0
chr14	66188493	66188739	+	0	1.0	1.0
chr16	1509108	1509188	-	1	1.0	1.0
chr2	64144034	64144097	-	0	0.987096774194	0.995515695067
chr2	242033692	242033844	-	0	0.0740740740741	0.757142857143
chr18	21422359	21422485	+	0	1.0	1.0
chr3	49722445	49722522	-	0	0.790073775989	0.914416475973
chr21	27097537	27097661	-	0	1.0	1.0
chr2	217332667	217332769	+	0	1.0	1.0
chr1	184677287	184677478	-	0	1.0	1.0
chr11	62601264	62601409	-	0	1.0	1.0
chr12	72167739	72167802	+	0	1.0	1.0
chr19	49952597	49952911	-	0	0.998505231689	0.00191754554171
chr5	140022510	140022626	+	0	0.953488372093	1.0
chr15	53997185	53997430	-	0	1.0	1.0
chr2	74595098	74596007	-	0	1.0	1.0
chr5	141304146	141304260	+	0	1.0	1.0
chr8	145298397	145298519	+	0	1.0	1.0
chr9	135505651	135505790	-	0	0.823529411765	1.0
chr8	124453546	124453737	+	0	1.0	0.941176470588
chr20	25264740	25264887	+	0	1.0	1.0
chr1	113242080	113242432	+	0	0.287272727273	1.0
chr7	94248070	94248268	-	0	0.988326848249	0.979020979021
chr16	24883481	24883540	+	0	1.0	1.0
chr7	127965871	127965944	-	0	1.0	1.0
chr19	59102865	59102991	+	0	1.0	1.0
chr12	123345855	123346061	+	0	1.0	1.0
chr19	35632440	35632476	+	0	0.995923913043	1.0
chr17	73234995	73235099	-	0	0.0373134328358	1.0
chr14	21487773	21487901	-	0	1.0	0.00235849056604
chr1	11898592	11898717	+	0	1.0	1.0
chrX	118923871	118923974	-	0	1.0	1.0
chr17	48557241	48557445	+	0	0.933333333333	0.96261682243
chr8	95795898	95796030	+	0	1.0	1.0
chr11	47204555	47204616	-	0	0.0958904109589	1.0
chr3	52456238	52456354	+	0	0.5	0.285714285714
chr19	36234056	36234109	-	0	0.0188679245283	0.037037037037
chr4	2696673	2696856	+	0	1.0	1.0
chr11	134063911	134064045	-	0	1.0	1.0
chr11	128851311	128851456	-	0	1.0	1.0
chr12	96691048	96691110	-	0	0.944444444444	0.949152542373
chr19	12885449	12885555	-	0	1.0	0.125
chr3	51477782	51477919	-	0	0.9	0.958333333333
chr1	156106904	156107023	+	0	1.0	1.0
chr3	113723484	113723593	-	0	1.0	0.5
chr8	22426661	22426786	+	0	1.0	1.0
chr11	124621319	124621476	-	0	1.0	1.0
chr11	75113396	75113490	+	1	0.951072069519	0.998604488894
chr1	17256341	17256526	+	0	1.0	1.0
chr18	56196323	56196470	-	0	1.0	1.0
chr19	49968995	49969162	+	0	0.666666666667	1.0
chr1	171673527	171673674	-	0	1.0	1.0
chr10	104119027	104119192	+	0	0.987179487179	0.992
chr13	98009736	98009889	+	0	1.0	1.0
chr17	62498557	62498667	-	0	1.0	1.0
chrX	40573789	40573962	-	0	1.0	1.0
chr11	46396154	46396216	+	0	1.0	1.0
chr8	103855779	103855975	-	0	1.0	1.0
chr10	103917806	103917971	+	0	1.0	1.0
chr11	82878167	82878350	+	0	1.0	1.0
chr2	128757881	128758028	-	0	1.0	1.0
chr17	73701691	73702172	+	0	0.0119331742243	1.0
chr7	91972338	91972546	+	0	0.97037037037	0.975
chr2	39108583	39108719	+	0	1.0	1.0
chr3	25761505	25761682	-	0	0.854545454545	0.936507936508
chr4	141591874	141592080	-	0	1.0	1.0
chr11	60701960	60702236	+	0	1.0	1.0
chr8	52758221	52758323	-	0	1.0	1.0
chr2	15542292	15542425	-	0	1.0	1.0
chr20	60910077	60910182	-	0	1.0	1.0
chr7	108206274	108206466	-	0	0.761904761905	0.25
chr14	102466326	102466481	+	0	1.0	1.0
chr2	201824115	201824163	-	1	1.0	1.0
chr5	70819766	70820150	+	0	1.0	1.0
chr16	30732510	30732797	+	0	0.75	0.758620689655
chr2	71351336	71351673	-	0	1.0	1.0
chr12	27521195	27521345	+	0	1.0	1.0
chr11	118882859	118882964	+	0	1.0	1.0
chr2	128250857	128250986	-	0	1.0	1.0
chr8	54915452	54915500	-	0	0.00694444444444	0.00699300699301
chr7	91755567	91755741	-	0	0.965517241379	0.975308641975
chr9	4823548	4823619	+	0	1.0	1.0
chr8	133008653	133008744	+	0	1.0	1.0
chr19	37967241	37967336	+	0	1.0	1.0
chr16	88800764	88800946	-	0	1.0	1.0
chr20	61299364	61299536	+	0	0.70281124498	0.741245136187
chr17	38510554	38510758	+	0	1.0	1.0
chr19	10226155	10226261	-	0	1.0	1.0
chr18	33721100	33721164	+	0	0.984732824427	0.981132075472
chr12	39705217	39705355	-	0	1.0	0.0208333333333
chr1	94009664	94009773	+	0	1.0	1.0
chr19	57924964	57925004	+	0	0.821428571429	0.722222222222
chr2	198269800	198269901	-	0	1.0	1.0
chr9	131360679	131360783	+	0	1.0	1.0
chr11	120350669	120351139	+	0	1.0	1.0
chr17	61776388	61776429	-	0	0.979591836735	0.994011976048
chr6	160198334	160198488	+	0	1.0	1.0
chr19	42796452	42796618	+	0	1.0	1.0
chr8	17823837	17823982	+	1	1.0	1.0
chr1	202733177	202733273	-	0	1.0	1.0
chr1	3789036	3789136	+	0	1.0	1.0
chr12	121149393	121149548	+	0	0.047619047619	0.101123595506
chr8	86041410	86041614	+	0	1.0	1.0
chr9	19296006	19296244	+	0	1.0	1.0
chr5	74721186	74721324	-	0	1.0	1.0
chr19	13002301	13002336	+	0	0.958333333333	0.978260869565
chr11	59564756	59564869	+	0	0.8	0.92385786802
chr12	987381	987527	+	0	0.261111111111	1.0
chr2	175957789	175957995	-	0	1.0	1.0
chr17	78181396	78181484	-	0	1.0	1.0
chr7	32973426	32973508	-	0	0.714285714286	0.62962962963
chr19	7709765	7709820	+	0	0.0439024390244	0.0150753768844
chr13	39605700	39605768	-	0	1.0	1.0
chr15	20644761	20644908	-	0	1.0	1.0
chr9	108360367	108360464	+	0	0.181818181818	0.1
chr9	134497183	134497385	-	0	1.0	1.0
chr2	58285487	58285623	+	0	0.0357142857143	0.0847457627119
chr8	10690402	10690494	-	0	1.0	1.0
chr3	47045567	47045883	+	0	1.0	1.0
chr1	163278334	163278421	-	0	0.5	0.375
chr8	17412455	17412591	+	0	0.030303030303	0.0339622641509
chr6	10826797	10826845	+	0	0.0571428571429	0.0833333333333
chr6	17817251	17817464	-	0	1.0	1.0
chr18	47016824	47016922	-	0	1.0	1.0
chr2	160602281	160602448	+	0	0.943925233645	0.93023255814
chr1	15386668	15386798	+	0	1.0	1.0
chr19	35533357	35533426	+	0	0.75138121547	0.977293369664
chr9	125941286	125941506	-	0	1.0	1.0
chr19	35551251	35551416	+	0	0.998017839445	0.998849252014
chr22	18374251	18374398	-	0	1.0	1.0
chr11	3381950	3382018	-	0	0.211538461538	0.196078431373
chr6	130454988	130455050	+	0	1.0	1.0
chr15	56032580	56032882	-	0	1.0	1.0
chr1	40030778	40031050	-	0	0.967391304348	0.993927125506
chr6	36945410	36945467	-	0	1.0	1.0
chr9	131763808	131764008	+	0	1.0	1.0
chr8	121475927	121476001	+	0	0.15	1.0
chr11	107420479	107420549	-	0	0.875	0.8
chr6	28194790	28195282	+	0	1.0	1.0
chr17	42273402	42273447	-	0	0.826388888889	1.0
chr2	96942819	96942979	-	0	1.0	1.0
chr2	28532949	28533020	+	0	0.064	0.0859375
chr14	24584591	24584601	+	0	0.821818181818	0.5625
chr4	114260382	114260478	+	0	1.0	1.0
chr15	65864573	65864704	+	0	1.0	1.0
chr11	118379851	118379915	+	0	0.964285714286	0.833333333333
chr3	40552961	40553087	+	0	0.428571428571	0.333333333333
chr19	18671230	18671360	+	0	0.00395256916996	0.0805860805861
chr10	28900703	28900851	+	0	1.0	1.0
chr20	3783755	3783853	+	0	1.0	1.0
chr12	77235805	77235886	+	0	0.117647058824	0.980769230769
chr3	27475407	27475595	-	0	1.0	1.0
chr13	113914921	113915073	+	0	1.0	1.0
chr16	67472874	67473050	-	0	0.968	1.0
chr9	130586583	130586725	-	0	1.0	1.0
chr8	53573156	53573217	-	0	0.928571428571	0.976744186047
chr1	46476402	46476611	+	0	0.985074626866	0.986111111111
chr14	68060445	68060669	-	0	0.8995215311	0.0104895104895
chr3	47476498	47476627	-	0	1.0	0.986666666667
chr2	36669758	36669878	+	0	1.0	1.0
chr2	155115534	155115651	+	0	0.714285714286	0.5
chr6	28547049	28547196	-	0	1.0	1.0
chr20	62372723	62372832	+	0	1.0	1.0
chr15	72195282	72195404	-	0	1.0	1.0
chr11	18309440	18309560	-	0	1.0	1.0
chr17	79210508	79210601	-	0	1.0	1.0
chr3	25668263	25668355	-	0	1.0	1.0
chr7	76903799	76903969	+	0	1.0	1.0
chr15	25264174	25264295	+	0	1.0	1.0
chr10	100174489	100174591	-	0	0.030303030303	0.030303030303
chr3	45879419	45879543	-	0	0.882352941176	0.978260869565
chr5	74652168	74652273	+	0	1.0	1.0
chr1	89435092	89435150	-	0	1.0	1.0
chr17	73519356	73519416	+	0	1.0	1.0
chr3	53215223	53215283	+	0	1.0	1.0
chr9	130656791	130656908	-	0	0.0385232744783	1.0
chr12	112844551	112844694	-	0	1.0	1.0
chr4	83276457	83276554	-	0	0.997907949791	0.997448979592
chr11	47256124	47256223	+	0	0.982558139535	0.982857142857
chr1	27684672	27684810	-	0	1.0	1.0
chrX	70587904	70588020	+	0	1.0	1.0
chr1	150960348	150960432	+	0	1.0	1.0
chr2	210962810	210962931	-	0	1.0	1.0
chr12	57493550	57493686	-	0	0.997326203209	0.9975
chr14	67848310	67848407	+	0	1.0	1.0
chr17	53076706	53076812	+	0	1.0	1.0
chr19	3542774	3542975	-	0	0.307692307692	0.625
chr10	120488807	120488909	-	0	1.0	1.0
chr13	115022553	115022705	+	0	0.997058823529	0.994791666667
chr15	85191768	85191856	-	0	1.0	1.0
chr4	109578606	109578803	+	0	0.993083003953	0.988993710692
chr2	240005851	240005938	-	0	1.0	1.0
chr14	50269955	50270012	-	0	1.0	1.0
chr1	160231075	160231140	-	1	0.00769230769231	0.419161676647
chr6	42994868	42994990	+	0	0.025	1.0
chr16	11870607	11870765	-	0	1.0	1.0
chr14	50942846	50942888	-	0	0.987951807229	0.990654205607
chr19	6270590	6270770	-	0	1.0	1.0
chr9	35237700	35237823	+	0	1.0	1.0
chr12	57008798	57009391	-	0	0.994382022472	0.992424242424
chr17	36724459	36724479	-	0	0.156862745098	0.413793103448
chr20	390528	390669	+	0	0.0128900949796	0.936491935484
chr14	76088422	76088563	+	0	0.955882352941	0.952
chr15	57364851	57364912	+	0	0.0315789473684	0.010752688172
chr1	20072025	20072144	-	0	0.75	0.571428571429
chr15	74326819	74326871	+	0	1.0	1.0
chr12	32902871	32903041	-	0	0.993548387097	0.988764044944
chr1	146757975	146758177	+	0	1.0	1.0
chr22	42052907	42053036	+	0	1.0	1.0
chr1	172431318	172431385	+	0	1.0	1.0
chr19	3979806	3980064	-	0	0.999684890499	0.999819510874
chr7	6618197	6618377	+	0	0.867647058824	0.0676470588235
chr19	5218431	5218543	-	0	1.0	1.0
chr3	52643329	52643971	-	0	1.0	1.0
chr2	75100403	75100498	+	0	1.0	1.0
chr9	116152053	116152108	-	0	1.0	1.0
chr17	27939670	27939833	+	0	1.0	1.0
chr16	23436070	23436268	-	0	0.992592592593	0.994047619048
chr12	6471217	6471407	-	0	0.984126984127	0.965517241379
chr4	39201098	39201213	+	0	1.0	1.0
chr17	41258473	41258550	-	0	1.0	1.0
chr3	127838171	127838257	-	0	1.0	1.0
chr15	40280184	40280306	+	0	1.0	1.0
chr7	43827503	43827624	+	0	1.0	1.0
chr6	31525405	31525581	+	0	1.0	0.25
chr17	4451819	4451944	-	0	1.0	1.0
chr5	43619134	43619221	+	0	1.0	1.0
chrX	15851567	15851647	-	0	0.0272727272727	0.0446428571429
chr16	1557602	1557717	+	0	1.0	1.0
chr1	17282492	17282651	+	0	1.0	1.0
chr19	425097	425231	-	0	0.77380952381	0.808080808081
chr4	41102656	41102767	-	0	0.866666666667	0.947368421053
chr6	88226524	88226598	-	0	1.0	1.0
chr16	14328003	14328140	+	0	1.0	1.0
chr1	154234068	154234173	+	0	0.997435897436	0.997695852535
chr4	85603527	85603623	-	0	1.0	1.0
chr8	17485996	17486289	+	0	1.0	1.0
chr19	46326630	46326730	-	0	1.0	1.0
chr1	220345979	220346084	-	0	1.0	1.0
chr19	10794593	10794646	+	0	1.0	1.0
chr16	9010359	9010413	-	0	1.0	1.0
chr19	4099199	4099412	-	0	0.956310679612	0.930434782609
chr6	139264990	139265152	-	0	0.973154362416	0.962264150943
chr3	160075277	160075366	-	0	1.0	1.0
chr12	120903559	120903590	-	0	1.0	0.0140845070423
chr20	425694	425774	-	0	1.0	1.0
chr20	50255882	50256043	-	0	1.0	1.0
chr5	95226807	95226978	-	0	1.0	1.0
chr11	71502785	71502865	+	0	0.0909090909091	0.583333333333
chr19	13248085	13248190	+	0	1.0	1.0
chr17	66246329	66247108	+	0	1.0	1.0
chr14	54997621	54997768	+	0	1.0	1.0
chr3	53263296	53263452	-	0	1.0	1.0
chr14	96778426	96778496	-	0	1.0	1.0
chr15	41643189	41643327	+	0	0.015037593985	0.991525423729
chr1	118430320	118430396	-	0	1.0	1.0
chr11	121360752	121360819	+	0	0.993377483444	0.995525727069
chr2	37336337	37336438	-	0	1.0	1.0
chr18	72176075	72176163	+	0	0.986301369863	0.988304093567
chr12	121769030	121769231	-	0	0.989143546441	0.0132827324478
chr12	109898441	109898610	-	0	1.0	1.0
chr7	23347487	23347568	+	0	0.998087954111	0.997797356828
chr6	43189423	43189516	+	0	1.0	1.0
chr10	62701562	62701612	-	0	0.8	0.880434782609
chr6	151203898	151204022	+	0	1.0	1.0
chr6	139241352	139241453	-	0	1.0	1.0
chr4	159634271	159634412	-	0	1.0	1.0
chr2	55645952	55646052	-	0	1.0	1.0
chr11	9874223	9874296	-	0	1.0	1.0
chr20	33114073	33114148	+	0	0.999486916367	0.998230088496
chr2	173426948	173427019	+	0	0.975806451613	0.98224852071
chr6	31933560	31933790	+	0	0.99375	0.994708994709
chr7	32582753	32582873	+	0	1.0	1.0
chrX	24605358	24605436	-	0	1.0	1.0
chr4	8228707	8230371	+	0	0.975903614458	1.0
chr15	51250689	51250991	+	0	1.0	1.0
chr13	114240089	114240164	+	0	0.964912280702	0.986842105263
chr5	170819714	170819820	+	0	1.0	1.0
chr12	6974328	6974412	+	0	1.0	1.0
chr9	115955772	115955829	-	0	0.992125984252	0.992647058824
chr7	75040938	75041042	+	0	0.958333333333	0.979310344828
chr13	99091058	99091126	+	0	1.0	1.0
chr16	838931	839360	+	0	1.0	1.0
chr14	21899970	21900017	-	0	1.0	1.0
chr12	57140565	57140816	-	0	1.0	1.0
chr16	88712524	88712605	-	0	1.0	1.0
chr2	32429659	32429761	+	0	0.980132450331	0.983957219251
chr3	142132977	142133133	-	0	1.0	1.0
chr5	156723681	156723782	+	0	1.0	1.0
chr2	128047800	128047849	-	0	1.0	1.0
chr20	52788116	52788209	-	0	1.0	1.0
chr2	9570881	9571009	+	0	1.0	1.0
chr16	703746	703803	+	0	1.0	1.0
chr6	34215244	34215269	-	0	0.720930232558	0.883495145631
chr22	43023310	43023395	-	0	1.0	1.0
chr9	139917154	139917317	-	0	1.0	1.0
chr4	178357452	178357505	-	0	0.978723404255	0.0632911392405
chr16	11855324	11855367	-	0	0.932584269663	0.0722891566265
chr7	75621757	75621875	-	0	0.964912280702	0.989189189189
chr11	57457503	57457675	+	0	0.983606557377	0.971590909091
chr9	131698727	131698782	+	0	1.0	1.0
chr8	68214671	68214701	-	0	1.0	1.0
chr1	186348899	186349016	+	0	1.0	1.0
chr16	75600750	75600805	+	0	1.0	1.0
chr5	178039797	178039891	-	0	1.0	1.0
chrX	30872233	30873679	-	0	1.0	1.0
chr1	230979100	230979642	-	0	1.0	1.0
chr21	30381916	30382013	-	0	0.0833333333333	0.142857142857
chr11	118883942	118883972	+	0	0.946808510638	0.952830188679
chr2	3607038	3607319	+	0	0.0892857142857	0.539156626506
chr12	101760336	101760477	+	0	1.0	1.0
chr6	101099436	101099522	-	0	1.0	1.0
chr18	60608951	60609151	+	0	1.0	1.0
chr12	62743002	62743088	+	0	0.540983606557	0.490909090909
chr19	49473803	49473966	-	0	1.0	1.0
chr2	112582543	112582613	-	0	1.0	1.0
chr2	8930010	8930189	-	0	0.988636363636	0.981132075472
chrX	70679402	70679558	+	0	1.0	1.0
chr12	109685411	109685508	+	0	0.944444444444	0.944444444444
chr12	108938203	108938254	-	0	0.771929824561	0.958333333333
chr2	36787928	36788008	-	0	0.0909090909091	0.142857142857
chr16	19800160	19800244	+	0	1.0	1.0
chr10	22607282	22607642	+	0	0.0371900826446	1.0
chr11	3714462	3714605	-	0	1.0	1.0
chr6	148835460	148835592	+	0	1.0	1.0
chr1	231079552	231079644	-	0	0.392857142857	0.595238095238
chr22	50961446	50961595	+	0	0.976744186047	1.0
chr1	28863259	28863411	+	0	1.0	1.0
chr10	97098890	97099084	-	0	1.0	1.0
chr6	33608261	33608331	+	0	1.0	1.0
chr19	17865401	17865490	+	0	1.0	1.0
chr19	50140300	50140387	-	0	1.0	1.0
chr1	42870182	42870268	+	0	1.0	1.0
chr17	79059454	79059515	+	0	1.0	0.0352941176471
chr2	85768952	85769095	+	0	1.0	1.0
chr11	126142864	126142974	+	0	1.0	1.0
chr17	7748632	7748774	+	0	1.0	1.0
chr20	56138084	56138271	+	0	1.0	1.0
chr1	197091045	197091173	-	0	1.0	1.0
chr16	47162236	47162484	-	0	1.0	1.0
chr2	74655758	74655864	-	2	0.984223300971	0.983830845771
chr14	50272739	50272851	-	0	1.0	1.0
chr12	76443536	76443565	-	0	1.0	1.0
chr6	166742995	166743077	-	0	1.0	1.0
chrX	53611972	53612148	-	0	1.0	1.0
chr16	28884491	28884590	+	0	0.959183673469	0.969696969697
chr12	102074121	102074307	+	0	1.0	1.0
chr14	102495876	102496049	+	0	1.0	1.0
chr16	67211913	67212000	-	0	0.00819672131148	0.979452054795
chrX	24091208	24091380	+	0	0.994623655914	0.987951807229
chr16	71528857	71528921	-	0	1.0	1.0
chr22	32270259	32270391	+	0	1.0	1.0
chr8	38125889	38125925	-	0	0.0147058823529	0.924050632911
chr19	19311628	19311702	+	0	0.0276497695853	0.00471698113208
chr15	78577603	78578066	-	0	0.0169133192389	1.0
chr2	27307859	27307876	+	0	1.0	1.0
chr3	52839824	52839856	+	5	0.887449186992	0.931508967223
chr6	107008678	107008801	+	0	0.973684210526	0.971014492754
chr3	185339614	185339693	+	0	1.0	1.0
chr5	110440994	110441059	+	0	1.0	1.0
chr11	72423483	72424288	-	0	1.0	1.0
chr17	40049286	40049427	-	0	1.0	1.0
chr4	155468190	155468216	-	0	1.0	0.0222929936306
chr11	72028150	72028264	-	0	1.0	1.0
chr3	153998552	153998651	-	0	1.0	1.0
chr5	1628870	1629745	-	0	0.872727272727	0.73417721519
chr17	74922679	74922812	+	0	1.0	1.0
chr20	61591856	61591955	+	0	1.0	1.0
chr1	220170325	220170684	-	0	1.0	1.0
chr22	22024553	22024665	+	0	0.00518134715026	0.11961722488
chr9	32466288	32466439	-	0	1.0	1.0
chr18	33607147	33607273	-	0	0.992805755396	0.993150684932
chr3	37042446	37042544	+	0	1.0	0.963414634146
chr15	44887457	44887657	-	0	1.0	1.0
chr6	31695950	31696069	-	0	0.965517241379	0.952095808383
chr1	20073656	20073753	-	0	1.0	1.0
chr16	842718	842811	+	0	1.0	1.0
chr3	122864946	122865106	+	0	0.965931863727	1.0
chr16	88783431	88783619	-	0	1.0	1.0
chr17	37869406	37869522	+	0	0.0173410404624	0.0201729106628
chr8	87482447	87482639	-	0	0.888888888889	0.8
chr19	1979494	1979642	+	0	1.0	0.974683544304
chrX	76845304	76845410	-	0	1.0	1.0
chr14	51233498	51233608	-	0	1.0	1.0
chr5	176939097	176939207	-	0	1.0	1.0
chrX	64752441	64752510	-	0	1.0	1.0
chr6	37336154	37336994	+	0	0.0240963855422	1.0
chr9	35660763	35660855	+	0	0.0316455696203	1.0
chr2	85584090	85584375	+	0	1.0	1.0
chr13	48832933	48833083	+	0	1.0	1.0
chr14	94847208	94847478	-	0	0.999516583295	0.999182132746
chr6	91271341	91271386	-	0	1.0	1.0
chr11	9463628	9463744	+	0	1.0	1.0
chr4	8451425	8451615	+	0	0.411764705882	1.0
chr17	76970770	76970901	-	0	0.996710526316	0.997863247863
chr6	36177978	36178305	+	0	0.113043478261	1.0
chr18	224924	224994	-	0	1.0	1.0
chr19	19990860	19990955	+	0	0.947368421053	0.875
chr10	104156010	104156091	+	0	1.0	1.0
chr10	121086028	121086123	+	1	1.0	1.0
chr11	66571469	66571661	+	0	0.390804597701	1.0
chr17	65733187	65733261	+	0	1.0	1.0
chr1	53723681	53723746	-	0	0.0736842105263	0.0736842105263
chr20	45192053	45192190	-	0	0.984251968504	0.990476190476
chr16	84766659	84766711	+	0	0.0307692307692	0.015625
chr20	57569165	57569294	+	0	1.0	0.995480225989
chr5	56542127	56542311	+	0	1.0	1.0
chr17	60678012	60678181	+	0	0.973684210526	0.988235294118
chr1	222902962	222903043	+	0	1.0	1.0
chr11	125445201	125445304	+	0	0.00606060606061	0.99609375
chr12	121707331	121707384	-	0	0.933333333333	1.0
chr1	100681539	100681755	-	0	0.964285714286	0.965517241379
chr13	31726989	31727088	-	0	1.0	1.0
chr7	80292306	80292485	+	0	1.0	1.0
chr11	93466516	93466671	-	0	0.0018691588785	0.993930197269
chrX	77086302	77086392	-	0	1.0	1.0
chr10	121580358	121580429	+	0	1.0	1.0
chr17	48186651	48186764	+	0	1.0	1.0
chr19	5700800	5700938	-	0	1.0	1.0
chr13	111294662	111294868	-	0	1.0	1.0
chr8	17731871	17732030	-	0	0.999089253188	0.998535871157
chr11	126110687	126110939	+	0	1.0	1.0
chr3	141461486	141461749	+	0	0.0165394402036	0.0152866242038
chr10	100154953	100155050	-	0	1.0	1.0
chr13	50126314	50126421	-	0	0.991525423729	0.990566037736
chr3	13427775	13427907	-	0	1.0	1.0
chr19	3633435	3633518	-	0	0.5	0.428571428571
chr2	112630207	112630289	-	0	1.0	1.0
chr22	19799808	19799970	-	0	1.0	1.0
chr22	30035079	30035201	+	0	0.947368421053	0.928571428571
chr19	20215048	20215174	+	0	1.0	1.0
chr16	27549105	27549248	-	0	1.0	1.0
chr1	228873420	228873478	+	0	0.978723404255	0.978723404255
chr1	223934699	223934867	+	0	1.0	1.0
chr9	40497064	40497325	-	0	1.0	1.0
chr1	21231376	21231464	-	0	1.0	1.0
chr9	108297348	108297599	+	0	0.875	0.8
chr1	175996708	175996824	-	0	1.0	1.0
chr16	3781193	3781474	-	0	1.0	1.0
chr10	97447349	97447476	-	0	0.993670886076	0.994382022472
chr1	169437882	169438074	-	0	1.0	1.0
chr10	103717407	103717489	-	0	1.0	1.0
chr1	16621278	16621412	-	0	1.0	1.0
chr16	811073	811174	+	0	0.75	1.0
chr3	148857791	148858285	+	0	1.0	1.0
chr8	145638621	145638773	-	0	0.996587030717	0.995545657016
chr17	7012091	7012207	-	3	0.981878088962	0.956127080182
chr19	18876214	18876338	+	0	0.95	0.928571428571
chr19	36497652	36497846	-	0	0.657142857143	0.608695652174
chr7	141292946	141292985	+	0	1.0	1.0
chr8	145625171	145625258	-	0	1.0	1.0
chrX	53459195	53459359	-	0	1.0	1.0
chr17	45654411	45654526	+	0	0.0555555555556	0.138888888889
chr12	51382165	51382218	-	0	1.0	1.0
chr2	174223983	174224219	+	0	0.063829787234	0.191358024691
chr17	4576545	4576751	-	0	1.0	1.0
chr14	50911759	50911912	-	0	1.0	1.0
chr8	37607913	37608004	+	0	1.0	1.0
chr16	68846038	68846166	+	0	1.0	1.0
chr2	64069673	64069733	+	0	0.0491803278689	0.0333333333333
chr3	27478879	27479017	-	0	1.0	1.0
chr19	11527288	11527733	-	0	1.0	0.8
chr1	156449082	156449138	-	0	1.0	1.0
chr16	74526855	74527038	-	0	0.992509363296	0.995594713656
chr4	73942657	73942821	-	0	1.0	1.0
chr4	103635595	103635718	-	0	0.969696969697	0.95
chr7	6150756	6151005	+	0	0.875	0.970588235294
chr19	21350374	21350469	+	0	0.666666666667	0.888888888889
chr2	54135647	54135702	-	0	1.0	1.0
chr4	2910242	2911158	+	0	1.0	0.0217391304348
chr12	56998001	56998075	-	0	1.0	1.0
chr11	124494827	124494897	+	0	0.966666666667	0.975
chr7	65413658	65413767	+	0	0.769230769231	0.915360501567
chr1	3753856	3754083	-	0	0.991596638655	1.0
chr16	84101944	84102059	-	0	1.0	1.0
chr13	101167681	101167821	+	0	0.984375	0.981132075472
chr7	30603347	30603614	-	0	0.8	0.731707317073
chr11	27360428	27360582	-	0	1.0	1.0
chr12	122239613	122239714	-	0	1.0	1.0
chr17	5324616	5324786	+	0	1.0	1.0
chr4	10117737	10117858	-	0	1.0	1.0
chr6	86267694	86267778	-	0	0.973333333333	0.981481481481
chr4	146092822	146092872	-	0	0.944444444444	0.954545454545
